預覽圖,建立時間,平台,機型,配件,品牌,標題,SKU,網址,預覽圖片網址,排除更新,20251229,20251225
,2025-12-25-01,R-Conrad,KGS 315 Plus,"with saw blade x1, stand x1",Metabo,Metabo KGS 315 Plus Set Kappsäge 315 mm 30 mm 2200 W,2282291,https://www.conrad.de/de/p/metabo-kgs-315-plus-set-kappsaege-315-mm-30-mm-2200-w-2282291.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002282291PI99/metabo-kgs-315-plus-set-kappsaege-315-mm-30-mm-2200-w.jpg?x=300&y=300,N,982.35,982.35
,2025-12-25-01,R-Toolineo,KGS 315 Plus,-,Metabo,metabo® - Kapp- und Gehrungssäge KGS 315 Plus,V00000000096002,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/kapp-und-gehrungssaege-kgs-315-plus-v00000000096002-prdV00000000096002-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_0103150000s_51b_big200x200.jpg,N,1213.8,1213.8
,2025-12-25-01,R-Toolineo,KGS 315 Plus,-,Metabo,"metabo® - Set Kappsäge KGS 315 Plus (690971000), mit Maschinenständer KSU 401, Karton",V00000002072482,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/set-kappsaege-kgs-315-plus-690971000-mit-maschinenstaender-ksu-401-karton-v00000002072482-prdV00000002072482-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_9097100s_51_big200x200.jpg,N,2385.45,2385.45
,2025-12-25-01,R-Contorion,KGS 315 Plus,"with saw blade x1, battery x1, stand x1",Metabo,Metabo Set Kappsäge KGS 315 Plus mit Maschinenständer KSU 401; Karton,78961864,https://www.contorion.de/p/metabo-set-kappsaege-kgs-315-plus-mit-maschinenstaender-ksu-401-karton-78961864,https://media.contorion.de/media/images/products/metabo-set-kappsaege-kgs-315-plus-mit-maschinenstaender-ksu-401-karton-78961864-0-rDVs-I_O-xm.jpg,N,1356.99,1356.99
,2025-12-25-01,Metabo,KGS 315 Plus,-,Metabo,KGS 315 Plus Set (690971000) Kappsäge,690971000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/kgs-315-plus-set-kappsaege/690971000,https://be.prod.metabo.com/product/products/9097100S_51_website.png,N,1520,1520
,2025-12-25-01,R-GoTools,KGSV 216 M,-,Metabo,Metabo Kapp- und Gehrungssäge KGSV 216 M mit Zugfunktion und Drehzahlvorwahl,121079,https://www.gotools.de/gt-specials/christmas-shopping-time/metabo-kapp-und-gehrungssaege-kgsv-216-m-mit-zugfunktion-und-drehzahlvorwahl_121079_12077,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121079/middle/1926100s-51-normal.jpg.avif,N,217.99,217.99
,2025-12-25-01,R-Toolineo,KGSV 216 M,-,Metabo,metabo® - Kapp- und Gehrungssäge KGSV 216 M,V00000000096770,https://toolineo.de/kapp-und-gehrungssaege-kgsv-216-m-v00000000096770-prdV00000000096770,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_1926100s_51_big200x200.jpg,N,256.34,256.34
,2025-12-25-01,R-OBI,KGSV 216 M,-,Metabo,Metabo Kappsäge KGSV 216 M,6342562,https://www.obi.de/p/6342562/metabo-kappsaege-kgsv-216-m,https://bilder.obi.de/68647099-f500-4e7d-844f-d624d306b04e/prZZK/image.jpeg,N,289.99,289.99
,2025-12-25-01,R-Conrad,KGSV 216 M,-,Metabo,Metabo KGSV 216 M Kappsäge 216 mm 30 mm 1700 W,2282286,https://www.conrad.de/de/p/metabo-kgsv-216-m-kappsaege-216-mm-30-mm-1700-w-2282286.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002282286PI99/metabo-kgsv-216-m-kappsaege-216-mm-30-mm-1700-w.jpg?x=300&y=300,N,436.08,436.08
,2025-12-25-01,R-Contorion,KGSV 216 M,-,METABO,"METABO Kapp- und Gehrungssäge,⌀ 216 mm, Typ: KGSV216M",10033604,https://www.contorion.de/p/metabo-kapp-und-gehrungssaege-216-mm-typ-kgsv216m-10033604,https://media.contorion.de/media/images/products/metabo-kapp-und-gehrungssaege-3f-216-mm-typ-kgsv216m-10033604-0-glOcqPr_-xm.jpg,N,449.99,449.99
,2025-12-25-01,R-Conrad,KGSV 216 MC,-,Metabo,"Metabo KGSV 216 MC Kappsäge 216 mm 30 mm 1200 W, 1500 W",3475891,https://www.conrad.de/de/p/metabo-kgsv-216-mc-kappsaege-216-mm-30-mm-1200-w-1500-w-3475891.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003475891PI00/metabo-kgsv-216-mc-kappsaege-216-mm-30-mm-1200-w-1500-w.jpg?x=300&y=300,N,254.24,254.24
,2025-12-25-01,R-GoTools,KGSV 216 MC,-,Metabo,Metabo Kappsäge KGSV 216 MC mit Zugfunktion und PCL,186544,https://www.gotools.de/elektrowerkzeuge/saegen/kapp-und-gehrungssaegen/metabo-kappsaege-kgsv-216-mc-mit-zugfunktion-und-pcl_186544_77506,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/186544/middle/1521600s-51-normal.jpg.avif,N,254.99,254.99
,2025-12-25-01,Metabo,KGSV 216 MC,-,Metabo,KGSV 216 MC (615216000) Kappsäge,615216000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/kgsv-216-mc-kappsaege/615216000,https://be.prod.metabo.com/product/products/1521600S_51_website.png,N,319,319
,2025-12-25-01,R-Conrad,KGSV 254 MC,-,Metabo,"Metabo KGSV 254 MC Kappsäge 254 mm 30 mm 1450 W, 1800 W",3475892,https://www.conrad.de/de/p/metabo-kgsv-254-mc-kappsaege-254-mm-30-mm-1450-w-1800-w-3475892.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003475892PI00/metabo-kgsv-254-mc-kappsaege-254-mm-30-mm-1450-w-1800-w.jpg?x=300&y=300,N,336.13,336.13
,2025-12-25-01,R-GoTools,KGSV 254 MC,-,Metabo,Metabo Kappsäge KGSV 254 MC mit Zugfunktion und PCL,186541,https://www.gotools.de/elektrowerkzeuge/saegen/kapp-und-gehrungssaegen/metabo-kappsaege-kgsv-254-mc-mit-zugfunktion-und-pcl_186541_77503,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/186541/middle/1525400s-51-normal.jpg.avif,N,385.99,385.99
,2025-12-25-01,Metabo,KGSV 254 MC,-,Metabo,KGSV 254 MC (615254000) Kappsäge,615254000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/kgsv-254-mc-kappsaege/615254000,https://be.prod.metabo.com/product/products/1525400S_51_website.png,N,429,429
,2025-12-25-01,R-Toolineo,KGSV 72 Xact,-,Metabo,metabo® - Kappsäge KGSV 72 Xact,V00000000099494,https://toolineo.de/kappsaege-kgsv-72-xact-611216000-mit-zugfunktion-karton-v00000000099494-prdV00000000099494,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_1121600s_51_big200x200.jpg,N,770.91,770.91
,2025-12-25-01,R-Conrad,KGSV 72 Xact,-,Metabo,Metabo KGSV 72 Xact Kapp-Zugsäge 216 mm 30 mm 1500 W,1493830,https://www.conrad.de/de/p/metabo-kgsv-72-xact-kapp-zugsaege-216-mm-30-mm-1500-w-1493830.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/1493830_BB_00_FB/metabo-kgsv-72-xact-kapp-zugsaege-216-mm-30-mm-1500-w.jpg?x=300&y=300,N,674.12,674.12
,2025-12-25-01,R-GoTools,KGSV 72 Xact,-,Metabo,Metabo Kapp- und Gehrungssäge KGSV 72 Xact 611216000 mit Zugfunktion im Karton,120075,https://www.gotools.de/marken/metabo/netzgeraete/metabo-kapp-und-gehrungssaege-kgsv-72-xact-611216000-mit-zugfunktion-im-karton_120075_11073,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/120075/middle/1121600s-51-normal.jpg.avif,N,529.99,529.99
,2025-12-25-01,R-toom,KGSV 72 Xact,-,Metabo,Kapp- und Zugsäge 'KGSV 72 XACT SYM' 1800 W,1490537,https://toom.de/p/kapp-und-zugsaege-kgsv-72-xact-sym-1800-w/1490537,https://static.toom.de/produkte/bilder/1490537/1490537_01.png?quality=80&format=jpg&width=350,N,699,699
,2025-12-25-01,R-Conrad,KGSV 72 Xact,-,Metabo,Metabo KGSV 72 Xact SYM Kapp-Zugsäge 216 mm 30 mm 1800 W,1509079,https://www.conrad.de/de/p/metabo-kgsv-72-xact-sym-kapp-zugsaege-216-mm-30-mm-1800-w-1509079.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/1509079_BB_00_FB/metabo-kgsv-72-xact-sym-kapp-zugsaege-216-mm-30-mm-1800-w.jpg?x=300&y=300,N,738.04,738.04
,2025-12-25-01,R-Conrad,KGSV 72 Xact,-,Metabo,Metabo KGSV 72 Xact SYM Set Kappsäge 216 mm 1800 W,2282292,https://www.conrad.de/de/p/metabo-kgsv-72-xact-sym-set-kappsaege-216-mm-1800-w-2282292.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002282292PI99/metabo-kgsv-72-xact-sym-set-kappsaege-216-mm-1800-w.jpg?x=300&y=300,N,897.63,897.63
,2025-12-25-01,Metabo,KGSV 72 Xact,-,Metabo,KGSV 72 Xact SYM Set (690972000) Kappsäge,690972000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/kgsv-72-xact-sym-set-kappsaege/690972000,https://be.prod.metabo.com/product/products/9097200S_51_website.png,N,918,918
,2025-12-25-01,R-Toolineo,KGSV 72 Xact,-,Metabo,metabo® - Kappsäge KGSV 72 Xact SYM,V00000000099495,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/kappsaege-kgsv-72-xact-sym-612216000-mit-zugfunktion-und-symmetrisch-verstellbarem-anschlagsystem-karton-v00000000099495-prdV00000000099495-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_1221600s_51_big200x200.jpg,N,1342.56,1342.56
,2025-12-25-01,R-Toolineo,KGSV 72 Xact,"with saw blade x1, battery x1, stand x1",Metabo,metabo® - Kappsäge Set KGSV 72 Xact SYM+KSU 251,V00000000292236,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/set-kappsaege-kgsv-72-xact-sym-690972000-mit-maschinenstaender-ksu-251-karton-v00000000292236-prdV00000000292236-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_9097200s_51_big200x200.jpg,N,1542.36,1542.36
,2025-12-25-01,Metabo,KGSV 72 Xact,-,Metabo,KGSV 72 Xact SYM (612216000) Kappsäge,612216000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/kgsv-72-xact-sym-kappsaege/612216000,https://be.prod.metabo.com/product/products/1221600S_51_website.png,N,799,799
,2025-12-25-01,R-Toolineo,KGT 305 M,-,Metabo,metabo® - Kapp- und Tischkreissäge KGT 305 M,V00000000292242,https://toolineo.de/kapp-und-tischkreissaege-kgt-305-m-619004000-karton-v00000000292242-prdV00000000292242,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_1900400s_51_big200x200.jpg,N,811.58,811.58
,2025-12-25-01,R-Contorion,KGT 305 M,-,Metabo,Metabo Kapp- und Tischkreissäge KGT 305 M Karton,58873031,https://www.contorion.de/p/metabo-kapp-und-tischkreissaege-kgt-305-m-karton-58873031,https://media.contorion.de/media/images/products/metabo-kapp-und-tischkreissaege-kgt-305-m-karton-58873031-0-2dQ6-JEU-xm.jpg,N,899.99,899.99
,2025-12-25-01,R-toom,KS 216 M,-,Metabo,Kapp- und Gehrungssäge 'KS 216 M Lasercut' 1350 W,1500534,https://toom.de/p/kapp-und-gehrungssaege-ks-216-m-lasercut-1350-w/1500534,https://static.toom.de/produkte/bilder/1500534/kappsaege-lasercut-ks-216-m-1350-w-1500534-1.png?quality=80&format=jpg&width=300,N,139,139
,2025-12-25-01,R-Bauhaus,KS 216 M,-,Metabo,Kappsäge KS 216 M,30832343,https://www.bauhaus.at/kapp-gehrungssaegen/metabo-kappsaege-ks-216-m/p/30832343,https://media.cdn.bauhaus/m/1685897-2/15.jpg,N,149,149
,2025-12-25-01,R-Hornbach,KS 216 M,with saw blade x1,Metabo,Kappsäge Metabo KS 216 M,10721009,https://www.hornbach.de/p/kappsaege-metabo-ks-216-m/10721009/,https://media.hornbach.de/hb/packshot/as.74075237.jpg?dvid=8,N,149,149
,2025-12-25-01,R-OBI,KS 216 M,-,Metabo,Metabo Kappsäge KS 216 M Lasercut 1.100 W,6295489,https://www.obi.de/p/6295489/metabo-kappsaege-ks-216-m-lasercut-1-100-w,https://bilder.obi.de/f26d04d1-86cc-4ed7-8c47-0fb3adf1487c/prZZK/image.jpeg,N,149,149
,2025-12-25-01,R-toom,KS 216 M,-,Metabo,Kapp- und Gehrungssäge 'KS 216 M' 1100 W,1501957,https://toom.de/p/kapp-und-gehrungssaege-ks-216-m-1100-w/1501957,https://static.toom.de/produkte/bilder/1501957/1501957_01.png?quality=80&format=jpg&width=300,N,149,149
,2025-12-25-01,R-GoTools,KS 216 M,with saw blade x1,Metabo,Metabo Kappsäge KS 216 M Lasercut inkl. Hartmetall-Sägeblatt (40 Zähne),119272,https://www.gotools.de/marken/metabo/netzgeraete/metabo-ks-216-m-lasercut-kappsaege-inkl-hartmetall-saegeblatt-40-zaehne_119272_10268,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/119272/middle/1921600s-51-normal.jpg.avif,N,149.99,149.99
,2025-12-25-01,R-GoTools,KS 216 M,-,Metabo,Metabo Kappsäge KS 216 M mit Precision Cut Line (PCL) (610216000),610216000,https://www.gotools.de/marken/metabo/netzgeraete/metabo-kappsaege-ks-216-m-610216000-karton_172876_63860,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/172876/middle/1021600s-51-normal.jpg.avif,N,173,173
,2025-12-25-01,R-Toolineo,KS 216 M,"with saw blade x1, battery x1, stand x1",Metabo,"metabo® - Kappsäge KS 216 M Set (610216900) mit 2. Hartmetall-Sägeblatt, Karton",V00000003747654,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/kappsaege-ks-216-m-set-610216900-mit-2.-hartmetall-saegeblatt-karton-v00000003747654-prdV00000003747654-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_1021690s_51_big200x200.jpg,N,164.03,182.83
,2025-12-25-01,R-Toolineo,KS 216 M,-,Metabo,metabo® - Kapp- und Gehrungssäge KS 216 M Lasercut,V00000000097925,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/kapp-und-gehrungssaege-ks-216-m-lasercut-v00000000097925-prdV00000000097925-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_1921600s_51_big200x200.jpg,N,195.28,195.28
,2025-12-25-01,R-Contorion,KS 216 M,-,Metabo,"Metabo Kappsäge KS 216 M (610216000), im Karton",69076127,https://www.contorion.de/p/metabo-kappsaege-ks-216-m-610216000-im-karton-69076127,https://media.contorion.de/media/images/products/metabo-kappsaege-ks-216-m-610216000-im-karton-69076127-0-_jTwrRjj-xm.jpg,N,174.99,174.99
,2025-12-25-01,R-Toolineo,KS 216 M,-,Metabo,metabo® - Kappsäge KS 216 M (610216000) Karton,V00000003747636,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/kappsaege-ks-216-m-610216000-karton-v00000003747636-prdV00000003747636-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_metabo_Produktbilder_1021600s_51_big200x200.jpg,N,121.99,121.99
,2025-12-25-01,R-Contorion,KS 216 M,"with saw blade x1, battery x1, stand x1",Metabo,"Metabo Kappsäge KS 216 M Set (610216900) mit 2. Hartmetall-Sägeblatt, im Karton",69141664,https://www.contorion.de/p/metabo-kappsaege-ks-216-m-set-610216900-mit-2-hartmetall-saegeblatt-im-karton-69141664,https://media.contorion.de/media/images/products/metabo-kappsaege-ks-216-m-set-610216900-mit-2-hartmetall-saegeblatt-im-karton-69141664-0-0J0J-hPP-xm.jpg,N,186.98,186.98
,2025-12-25-01,R-Conrad,KS 216 M,-,Metabo,Metabo 610216000 Kappsäge 216 mm 30 mm 1100 W,2943867,https://www.conrad.de/de/p/metabo-610216000-kappsaege-216-mm-30-mm-1100-w-2943867.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002943867PI00/metabo-610216000-kappsaege-216-mm-30-mm-1100-w.jpg?x=300&y=300,N,105.03,105.03
,2025-12-25-01,R-Conrad,KS 216 M,with saw blade x1,Metabo,Metabo 610216900 Kappsäge 216 mm 30 mm 1100 W,2973442,https://www.conrad.de/de/p/metabo-610216900-kappsaege-216-mm-30-mm-1100-w-2973442.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002973442PI00/metabo-610216900-kappsaege-216-mm-30-mm-1100-w.jpg?x=300&y=300,N,124.36,124.36
,2025-12-25-01,R-GoTools,KS 305 M,-,Metabo,Metabo Kappsäge KS 305 M (619003000) im Karton (ohne Zugfunktion),619003000,https://www.gotools.de/gt-specials/christmas-shopping-time/metabo-kappsaege-ks-305-m-619003000-im-karton-ohne-zugfunktion_131882_22882,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/131882/middle/1900300s-51-normal.jpg.avif,N,367.99,367.99
,2025-12-25-01,R-Conrad,KS 305 M,-,Metabo,Metabo KS 305 M Kappsäge 305 mm 30 mm 1600 W,1493829,https://www.conrad.de/de/p/metabo-ks-305-m-kappsaege-305-mm-30-mm-1600-w-1493829.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/1493829_RB_00_FB/metabo-ks-305-m-kappsaege-305-mm-30-mm-1600-w.jpg?x=300&y=300,N,449.58,449.58
,2025-12-25-01,R-Contorion,KS 305 M,-,Metabo,Metabo Kappsäge KS 305 M Karton,58807494,https://www.contorion.de/p/metabo-kappsaege-ks-305-m-karton-58807494,https://media.contorion.de/media/images/products/metabo-kappsaege-ks-305-m-karton-58807494-0-0FCWA45O-xm.jpg,N,547.98,547.98
,2025-12-25-01,R-Contorion,,-,Metabo,Metabo Kappsägen-Untergestell KSU 251 Mobile,65885638,https://www.contorion.de/p/metabo-kappsaegen-untergestell-ksu-251-mobile-65885638,https://media.contorion.de/media/images/products/metabo-kappsaegen-untergestell-ksu-251-mobile-65885638-0-Sub5dgar-xm.jpg,Y,521.99,521.99
,2025-12-25-01,Metabo,,-,Metabo,"TKHS 315 C - 2,0 WNB (0103152000) Tischkreissäge",103152000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/tkhs-315-c-2-0-wnb-tischkreissaege/0103152000,https://be.prod.metabo.com/product/products/0103152000s_56_m_website.png,Y,,407
,2025-12-25-01,Metabo,,-,Metabo,"TKHS 315 C - 2,0 WNB (0103152000) Tischkreissäge",103152000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/tkhs-315-c-2-0-wnb-tischkreissaege/0103152000,https://be.prod.metabo.com/product/products/0103152000s_56_m_website.png,Y,,407
,2025-12-25-01,R-OBI,,,Metabo,Metabo Untergestell TSU,1182526,https://www.obi.de/p/1182526/metabo-untergestell-tsu,https://bilder.obi.de/5ca62506-0767-4083-93a6-bc2b04ca748f/prZZK/image.jpeg,Y,79.99,79.99
,2025-12-29-02,Metabo,,,Metabo,"TKHS 315 C - 2,0 WNB (0103152000) Tischkreissäge",103152000,https://www.metabo.com/de/de/maschinen/saegen/kappsaegen/tkhs-315-c-2-0-wnb-tischkreissaege/0103152000,https://be.prod.metabo.com/product/products/0103152000s_56_m_website.png,Y,407,
,2025-12-25-01,R-GoTools,M18 FMS254,-,Milwaukee,Milwaukee Akku-Kapp-Gehrungssäge FUEL M18FMS254-0 ohne Akku ohne Lader im Karton,119285,https://www.gotools.de/marken/milwaukee/akkugeraete-18-volt/milwaukee-akku-kapp-gehrungssaege-fuel-m18fms254-0-ohne-akku-ohne-lader-im-karton_119285_10281,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/119285/middle/4933451729-Hero-1.jpg.avif,N,638.99,638.99
,2025-12-25-01,R-GoTools,M18 FMS305,with battery x1,Milwaukee,Milwaukee Akku-Kapp- und Gehrungssäge M18 FMS305 1x 12 Ah Akku + Lader im Karton,121262,https://www.gotools.de/gt-specials/christmas-shopping-time/milwaukee-akku-kapp-und-gehrungssaege-m18-fms305-1x-12-ah-akku-lader-im-karton_121262_12260,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121262/middle/4933471122-Hero-1.jpg.avif,N,1199.96,1199.96
,2025-12-25-01,R-GoTools,M18 FMS305,"with saw blade x1, battery x1",Milwaukee,Milwaukee Akku-Kapp- Gehrungssäge M18 FMS305 1x 12 Ah Akku + Lader + extra Sägeblatt Z60,175901,https://www.gotools.de/gt-specials/happy-tool-week/milwaukee-akku-kapp-gehrungssaege-m18-fms305-1x-12-ah-akku-lader-extra-saegeblatt-z60_175901_66821,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/175901/middle/4933471122-Hero-1-2.jpg.avif,N,1359.99,1359.99
,2025-12-25-01,R-GoTools,M18 FMS305,-,Milwaukee,Milwaukee Akku Kapp- und Gehrungssäge M18FMS305-0,124449,https://www.gotools.de/marken/milwaukee/akkugeraete-18-volt/milwaukee-akku-kapp-und-gehrungssaege-m18fms305-0-solo-im-karton_124449_15447,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/124449/middle/4933471205-Hero-1.jpg.avif,N,899.99,899.99
,2025-12-25-01,R-GoTools,M18 SMS216,-,Milwaukee,Milwaukee Akku-Kapp- u. Gehrungssäge M18 SMS216-0 ohne Akku ohne Lader im Karton,125773,https://www.gotools.de/elektrowerkzeuge/akku-geraete/akku-stationaergeraete/milwaukee-akku-kapp-u-gehrungssaege-m18-sms216-0-ohne-akku-ohne-lader-im-karton_125773_16771,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/125773/middle/4933471057-Hero-1.jpg.avif,N,448.99,448.99
,2025-12-25-01,R-GoTools,M18 SMS216,-,Milwaukee,Milwaukee Akku Kapp und Gehrungssäge M18 SMS216-0 ohne Akku ohne Lader im Karton,119290,https://www.gotools.de/marken/milwaukee/akkugeraete-18-volt/milwaukee-akku-kapp-und-gehrungssaege-m18-sms216-0-ohne-akku-ohne-lader-im-karton_119290_10286,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/119290/middle/119290-4933446780.jpg.avif,N,525.99,525.99
,2025-12-25-01,R-GoTools,MS216SB,-,Milwaukee,Milwaukee Kapp- und Gehrungssäge MS216SB,127108,https://www.gotools.de/marken/milwaukee/netzgeraete/milwaukee-kapp-und-gehrungssaege-ms216sb_127108_18106,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/127108/middle/4933471055-Hero-1.jpg.avif,N,388.99,388.99
,2025-12-25-01,R-GoTools,MS304DB,-,Milwaukee,Milwaukee Kapp- und Gehrungssäge MS304DB im Karton,127107,https://www.gotools.de/marken/milwaukee/netzgeraete/milwaukee-kapp-und-gehrungssaege-ms304db-im-karton_127107_18105,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/127107/middle/4933471052-Hero-1.jpg.avif,N,879.99,879.99
,2025-12-25-01,R-toom,,,Proxxon,Kappsäge 'Micromot KG 50' grün 85 W,1506670,https://toom.de/p/kappsaege-micromot-kg-50-gruen-85-w/1506670,https://static.toom.de/produkte/bilder/1506670/kappgeraet-micromot-kg-50-85-w-1506670-1.png?quality=80&format=jpg&width=300,Y,84,84
,2025-12-25-01,R-Bauhaus,,,Proxxon,Mattenschneider KG 50,11297331,https://www.bauhaus.at/kapp-gehrungssaegen/proxxon-mattenschneider-kg-50/p/11297331,https://media.cdn.bauhaus/m/493289/15.jpg,Y,99,99
,2025-12-25-01,R-Toolineo,KG 50,-,Proxxon,PROXXON - Kappgerät KG 50,V00000002022150,https://toolineo.de/kapPgeraet-kg-50-v00000002022150-prdV00000002022150,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_PROXXON_Produktbilder_27150_RGB200x200.jpg,N,86.44,86.23
,2025-12-25-01,R-Contorion,KG 50,-,Proxxon,Proxxon Kappgerät KG 50,54637077,https://www.contorion.de/p/proxxon-kappgeraet-kg-50-54637077,https://media.contorion.de/media/images/products/proxxon-kappgeraet-kg-50-54637077-0-oaMF3dar-xm.jpg,N,92.99,92.99
,2025-12-25-01,R-Conrad,KGS 80,-,Proxxon,Proxxon Micromot KGS 80 Kapp- und Gehrungssäge 80 mm 10 mm 200 W,826823,https://www.conrad.de/de/p/proxxon-micromot-kgs-80-kapp-und-gehrungssaege-80-mm-10-mm-200-w-826823.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/826823_RB_00_FB/proxxon-micromot-kgs-80-kapp-und-gehrungssaege-80-mm-10-mm-200-w.jpg?x=300&y=300,N,176.46,176.46
,2025-12-25-01,R-toom,KGS 80,with saw blade x1,Proxxon,Kapp- und Gehrungssäge 'Micromot KGS 80' 200 W,1506681,https://toom.de/p/kapp-und-gehrungssaege-micromot-kgs-80-200-w/1506681,https://static.toom.de/produkte/bilder/1506681/kapp-und-gehrungssaege-micromot-kgs-80-200-w-1506681-1.png?quality=80&format=jpg&width=300,N,199,199
,2025-12-25-01,R-OBI,KGS 80,-,Proxxon,Proxxon Kapp- und Gehrungssäge KGS 80,1822659,https://www.obi.de/p/1822659/proxxon-kapp-und-gehrungssaege-kgs-80,https://bilder.obi.de/1a3b236b-3f6d-476f-9938-83d2a5479d02/prZZK/image.jpeg,N,209.99,209.99
,2025-12-25-01,R-Contorion,KGS 80,-,Proxxon,Proxxon Kapp- und Gehrungssäge KGS 80,54571540,https://www.contorion.de/p/proxxon-kapp-und-gehrungssaege-kgs-80-54571540,https://media.contorion.de/media/images/products/proxxon-kapp-und-gehrungssaege-kgs-80-54571540-0-RJvEeiuf-xm.jpg,N,212.99,212.99
,2025-12-25-01,R-Toolineo,KGS 80,-,Proxxon,PROXXON - Kapp- und Gehrungssäge KGS 80,V00000002022123,https://toolineo.de/kapp-und-gehrungssaege-kgs-80-v00000002022123-prdV00000002022123,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_PROXXON_Produktbilder_27160_RGB200x200.jpg,N,220.57,230.87
,2025-12-25-01,R-Toolineo,,-,REMS,REMS - Turbo K Metallkreissäge 849006R220+ 849706R + 849315R Promotion-Set,V00000003089975,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/turbo-k-metallkreissaege-849006r220-849706r-849315r-promotion-set-v00000003089975-prdV00000003089975-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_REMS_Produktbilder_849X01R_LFU0001-0001_rgb200x200.jpg,Y,1501.66,1501.66
,2025-12-25-01,R-Toolineo,,-,REMS,REMS - Turbo K Metallkreissäge 849007R220 + 849700R + 849315R Promotion-Set,V00000003090023,https://toolineo.de/elektrowerkzeuge/elektrosaegen-elektroscheren/kappsaege-gehrungssaege/turbo-k-metallkreissaege-849007r220-849700r-849315r-promotion-set-v00000003090023-prdV00000003090023-ctg28313.28547.32165,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_REMS_Produktbilder_849X02R_LFU0001-0001_rgb200x200.jpg,Y,1759.42,1759.42
